"Time"	"Channel 0"	"Channel 1"	"Channel 2"	"Channel 3"	"Channel 4"	"Channel 5"	"Channel 6"	"Channel 7"	"Channel 8"	"Channel 9"	"Channel 10"	"Channel 11"	
41794.3872062269	4.09942626953125	-0.20233154296875	4.150390625	0.09185791015625	4.07867431640625	0.23345947265625	4.20745849609375	0.09124755859375	0.0274658203125	0.03143310546875	-0.9637451171875	0.6243896484375	
41794.38720625	4.072265625	-0.19256591796875	4.1162109375	0.08209228515625	4.04693603515625	0.21636962890625	4.154052734375	0.09918212890625	0.025634765625	0.02777099609375	-0.96527099609375	0.645751953125	
41794.3872062732	4.05029296875	-0.18402099609375	4.09454345703125	0.078125	4.01397705078125	0.198974609375	4.1156005859375	0.10711669921875	0.02777099609375	0.030517578125	-0.9808349609375	0.6256103515625	
41794.3872062963	4.02374267578125	-0.17333984375	4.072265625	0.0732421875	3.99658203125	0.185546875	4.0875244140625	0.11474609375	0.023193359375	0.0347900390625	-0.99609375	0.60791015625	
41794.3872063194	4.00146484375	-0.16754150390625	4.04937744140625	0.0714111328125	3.98468017578125	0.16937255859375	4.0679931640625	0.12298583984375	0.01922607421875	0.0274658203125	-1.015625	0.5950927734375	
41794.3872063426	3.978271484375	-0.16815185546875	4.029541015625	0.06988525390625	3.98590087890625	0.157470703125	4.05517578125	0.12115478515625	0.01739501953125	0.0250244140625	-1.036376953125	0.57586669921875	
41794.3872063657	3.96087646484375	-0.16448974609375	4.00787353515625	0.06988525390625	3.98773193359375	0.152587890625	4.06036376953125	0.1220703125	0.01373291015625	0.0250244140625	-1.02386474609375	0.57861328125	
41794.3872063889	3.93707275390625	-0.15869140625	3.997802734375	0.067138671875	3.99932861328125	0.15167236328125	4.0826416015625	0.12420654296875	0.01708984375	0.0244140625	-1.0064697265625	0.6158447265625	
41794.387206412	3.90899658203125	-0.15625	3.97857666015625	0.059814453125	4.01519775390625	0.15472412109375	4.10858154296875	0.120849609375	0.0225830078125	0.025634765625	-0.9796142578125	0.6512451171875	
41794.3872064352	3.88946533203125	-0.14862060546875	3.96270751953125	0.05889892578125	4.04266357421875	0.16448974609375	4.1400146484375	0.11474609375	0.0177001953125	0.02532958984375	-0.97930908203125	0.621337890625	
41794.3872064583	3.87115478515625	-0.14068603515625	3.95172119140625	0.05340576171875	4.07379150390625	0.17547607421875	4.1705322265625	0.10498046875	0.020751953125	0.0274658203125	-0.9710693359375	0.64361572265625	
41794.3872064815	3.85406494140625	-0.13885498046875	3.92852783203125	0.04974365234375	4.10064697265625	0.18585205078125	4.1949462890625	0.0921630859375	0.01220703125	0.0201416015625	-0.997314453125	0.62469482421875	
41794.3872065046	3.828125	-0.13153076171875	3.9013671875	0.04852294921875	4.12994384765625	0.19378662109375	4.2242431640625	0.078125	0.00946044921875	0.0103759765625	-1.0247802734375	0.6170654296875	
41794.3872065278	3.80401611328125	-0.12298583984375	3.86962890625	0.04302978515625	4.16412353515625	0.205078125	4.2462158203125	0.0677490234375	0.0067138671875	0.0091552734375	-1.04034423828125	0.59326171875	
41794.3872065509	3.79058837890625	-0.12603759765625	3.83941650390625	0.03753662109375	4.18548583984375	0.21026611328125	4.2706298828125	0.0567626953125	0.0067138671875	0.0042724609375	-1.0345458984375	0.5853271484375	
41794.3872065741	3.77716064453125	-0.11932373046875	3.81591796875	0.03082275390625	4.20806884765625	0.2197265625	4.2913818359375	0.05096435546875	0.001220703125	0.0091552734375	-1.014404296875	0.58349609375	
41794.3872065972	3.77593994140625	-0.11810302734375	3.78448486328125	0.02960205078125	4.22149658203125	0.22735595703125	4.2913818359375	0.0421142578125	0.0103759765625	0.0152587890625	-0.9747314453125	0.64422607421875	
41794.3872066204	3.78082275390625	-0.11810302734375	3.765869140625	0.02838134765625	4.227294921875	0.22552490234375	4.2822265625	0.0384521484375	0.0103759765625	0.0103759765625	-0.9698486328125	0.6365966796875	
41794.3872066435	3.7890625	-0.10955810546875	3.74664306640625	0.03204345703125	4.22027587890625	0.22125244140625	4.2718505859375	0.0384521484375	0.0091552734375	0.0115966796875	-0.9832763671875	0.6439208984375	
41794.3872066667	3.79913330078125	-0.10833740234375	3.73565673828125	0.03814697265625	4.189453125	0.21514892578125	4.2547607421875	0.0372314453125	0.0091552734375	0.0115966796875	-0.9844970703125	0.64208984375	
41794.3872066898	3.79913330078125	-0.10711669921875	3.72955322265625	0.03448486328125	4.14398193359375	0.20904541015625	4.2279052734375	0.0457763671875	0.001220703125	0.0054931640625	-1.0205078125	0.60272216796875	
41794.387206713	3.79425048828125	-0.09979248046875	3.71978759765625	0.03387451171875	4.09576416015625	0.20294189453125	4.1827392578125	0.05615234375	-0.0018310546875	0.003662109375	-1.0516357421875	0.56640625	
41794.3872067361	3.7890625	-0.10650634765625	3.71429443359375	0.030517578125	4.04693603515625	0.19134521484375	4.1387939453125	0.0677490234375	-0.0018310546875	0.008544921875	-1.03302001953125	0.5877685546875	
41794.3872067593	3.778076171875	-0.10711669921875	3.70880126953125	0.02716064453125	3.99932861328125	0.17608642578125	4.09515380859375	0.0775146484375	0.0079345703125	0.0091552734375	-1.0235595703125	0.5963134765625	
41794.3872067824	3.76739501953125	-0.10589599609375	3.70849609375	0.02349853515625	3.956298828125	0.16021728515625	4.049072265625	0.0836181640625	0.0115966796875	0.01312255859375	-1.0064697265625	0.6085205078125	
41794.3872068056	3.76373291015625	-0.10498046875	3.71612548828125	0.02593994140625	3.91815185546875	0.147705078125	4.00238037109375	0.0921630859375	0.00823974609375	0.0201416015625	-0.98785400390625	0.6158447265625	
41794.3872068287	3.76373291015625	-0.10498046875	3.72344970703125	0.023193359375	3.87481689453125	0.13275146484375	3.9599609375	0.0994873046875	0.0115966796875	0.0146484375	-0.9796142578125	0.6475830078125	
41794.3872068519	3.778076171875	-0.10986328125	3.74298095703125	0.02349853515625	3.83575439453125	0.12451171875	3.9276123046875	0.11077880859375	0.009765625	0.0146484375	-0.9881591796875	0.6378173828125	
41794.387206875	3.80645751953125	-0.11932373046875	3.76983642578125	0.02716064453125	3.80157470703125	0.10894775390625	3.8934326171875	0.12359619140625	0.0030517578125	0.0103759765625	-1.0089111328125	0.6109619140625	
41794.3872068982	3.84307861328125	-0.12420654296875	3.80157470703125	0.03082275390625	3.782958984375	0.09765625	3.8604736328125	0.1336669921875	0.0054931640625	0.00579833984375	-1.02081298828125	0.5987548828125	
41794.3872069213	3.88916015625	-0.13641357421875	3.836669921875	0.0390625	3.77227783203125	0.08819580078125	3.8336181640625	0.1397705078125	0.00457763671875	0.00732421875	-1.0150146484375	0.5841064453125	
41794.3872069444	3.93707275390625	-0.14739990234375	3.87969970703125	0.050048828125	3.77105712890625	0.0811767578125	3.8134765625	0.146484375	0.0042724609375	0.010986328125	-1.0137939453125	0.6024169921875	
